vch_desc,vch_type,canonical_id,canonical_family,label_source,label_confidence,validation_status
Dharam Pora Fruits,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner -Office ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Dinner @ Station , cold drinks",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner Al baik.,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner Biryani,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner Kashif Food,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner With Friends at Butt Karai,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner abu bakar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner afi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Bilal home,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Dogar Restaurant,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Jugni Restaurant,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Karachi Haleem with Faizan,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Lintot Restaurant ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at PU ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at Shinwari,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at bambou,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at highway ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at jheel,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner at shahin Restaurant. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner cousins ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner honey chana tukham malanga,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner in Bannu,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner in Lahore,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner plate,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner roll,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner saji,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner shahin ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with Azeem Lasgari,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with Bidey Shaaz,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Dinner with Family at Kabab Jee Resturent, Do Darya Karachi & paid tip",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with Friends at Noshakh,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Dinner with Hussam, Waqar & Hesham at KPK",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with Muzaffar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with Raza,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with abhi ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with azeem,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with moosa n Ab,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with sarah,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner with wife,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner&Movie,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Dinner-50
Chocolate-20",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner-60,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner-75,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner.. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner.. Mix veg,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dinner.Rawat,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Domino pizza,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dominos Nutella Bread ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Doodh Dahi Daal Roti,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Double roti + 6 eggs,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dp 13+ dahi bhliyaan,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Drinks, Tea, Snacks & etc",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Driver Tea,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Driver food,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dry Milk 2Kg,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dry fruit,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dry fruits -chhkada kaju n soda biscuits,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dry fruits for aama,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dularay and Firoz payment for food expense ,Income,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Dwatson milk etc baloon,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
EFP Lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs 1 creat,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs 15 pcs,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs 30 pcs,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs Fruits n Chicken ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs and Bread ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs and Bread and Yogart,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs and yougart,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs etc ,Transfer,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs n jalkapoor,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eggs n mushroom for Aama,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Eggs, Bread, Peaches and Banana",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Eggs, Milk and Roti",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Eggs, bread ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Eme Cake, bustiks ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Emporium (movie+dinner) ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
English teacher,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eshaal milk and pampers,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Eshal milk,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
FL Fahhad (Fruit) ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Faisal Dinner,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Falafel Breakfast ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Father day cake and dew ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Faysal foods,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fazle Mangoes ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Flourx2; Tea; Bread,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Food + Water
At Bareilly
",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food During Journey to Lahore.,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food Inn,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food Khiva,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food and drinks @koroga,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food at work,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food court ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food festival,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food for Olfat,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food for all. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food from Yaadgaar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food office,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food panda Cock and bull,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Food panda optp ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodgeek,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda - Referral Voucher,Income,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda Beghum,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda Dessert,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Chicken boneless,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Delite Coffee,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Flame n Grill,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Mehar Biryani,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Mitho Gol Gappay,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Nitro Delight,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- OPTP,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Pizza delight ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Rowdy,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Shops,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Foodpanda- Yemek,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
For Fruit,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
For Fruits,Transfer,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
For lunch ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Friday Lunch & Icecream,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Friday Lunch Kumail or A.J,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Friday breakfast and lunch,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Friends Dinner ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fries tea and biscuit,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fries, juice etc for 4-5 days",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit - Aroo,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit - Banana + Lychee,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit / eggs / haircut,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit Buying on 1-7-19,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit Cake + Phalpy from Gourmet,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit For Mrs Sabir,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit Sabzi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit Sunday Market,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fruit and vegetable
",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit apple Qadar ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fruit etc
",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit for seema ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit from Itwar Bazar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit mango+lemon,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruit mangos,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fruit, Dahi",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits & vegetables,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits Mandi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits and buns,Transfer,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits and etc. ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits and tiger tehzaab,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits family,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for AH,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for Ama n Koteswar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for Anu,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for Koteswar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for Wali,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits for api,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits mangoes liches,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits veggies and bread,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits veggies and cream,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fruits, vegetables, etc. ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
"Fruits, water Refill. ",Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Fruits: mango cherry papaya,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Ganda Burger and 1 mango shake,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Given to sehru for grocery,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Gold chain & earings ,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Good Milk 10 Cotton,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Gosht sabzi,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Gourmet Milk,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Green O Juice Bar,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Groceries - Potatoes,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Groceries from poundland,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Grocery,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Grocery + milk,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Grocery - Hyperstar Carrefour,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
Grocery - Noor foods,Expense,2001.0,Food & Groceries,deterministic_rule,high,deterministic_rule
